clean_text,label
tatkala semesta menciut menjadi sesosok makhluk tatkala sesosok makhluk meluas bahkan  menjangkau tuhan   cinta,love
kalian kerja qeras bagay kuda banget  buat comeback kali  t t baiklah besok streaming melon sama video musik nya lebih semangaaatttzzzsss yaaaaa,happy
happy wedding elizasekar semoga langgeng  kakek nenek wedding weddingparty weddingtradisional adatjawa,happy
aku lebih takut sama manusia  sama setan  pernah  setan kemanusiaan  kalau manusia kesetanan banyak bahkan seram habis,fear
 ribuan penelitian anak bangsa terkait penanggulangan sampah  sangat jarang diterapkan   proyek jangan terlalu serakahlah baiknya masa depan kan  anak cucu  kemanakan  ,anger
 memang jadi keeengganan  memulai interaksi  baru ataupun  berinteraksi   sobat lama  baru  takut  ngecounter semua  lama takutnya  berubah jadi counter total   dulu,fear
asli parno banget kebangun  bunyi dekat telinga    nonjol   balik gorden,fear
sebenci bencinya kamu  sikap keras  menyebalkanmu sendiri   orang  rela menukarkan banyak singgahnya   cepat cepat  rebah  samping tubuhmu lalu memelukmu  berkata kamu  jadi apa     tetap cinta,love
lanjut bankmandiri   berkali kali hubungi kantor cabang sabang    memberi solusi   tanggal juni tolonglah  nasabah diberi solusi   bagaimana jangan kalau ditelp lempar sana lempar sini lah     solusi,anger
 perlu bang karni  perlu  buka sekarang  kasus pelanggaran ham  penculikan  pembunuhan mahasiswa  era orde baru,sadness
iya kali  cikk  ky besok  mw pemadaman hem byasanya kan kalau  mepet   air ataupun listrik  kos kamu  huhuuu,sadness
wah melihat masalah mino  sini jadi awalnya gara gara mistranslate   bikin translate nya  fandom ono wkwk not surprised sih got  kena mistranslate  gara gara  fandom heran ikut campur baik masalah fandom orang,anger
kuliner   hitz  yogyakarta namanya ceplukan jaman  kecil tahun an suka mencari ceplukan  kebun  hampir tahun makan buah   viva lah ceplukan,happy
hueee sayang guaaa kok jadi melow begini sih love kamu aaahhhh cinta sok much gue beruntung sih  jumpa sama kamu my sweetie,love
alhamdulillah sayang  kamu  beberapa bulan  aku ambekin kalau malas an aku kejar terus biar cepat selesai siapa   mengkhianati hasil rite one step closeri love kamu cayanggg,love
 rapot  batin haha misalnya nih indikator kepercayaan diri teman kecil perlu dibimbing lebih baik   satu sisi  jadi pengingat  cambukan kalau aku  krisis kepercayaan diri hehe,sadness
iya kalau   lulus terus  begituan ngeri anjir  ditanya soal kimia fisika matematika,fear
tahun  sepertinya  na young suka memberi kado ulang tahun paling special  series njtw bakal lanjut  season   kalau gue  salah  bakal jadi comeback nya kyuhyun habis wamil chukae,happy
punya trauma minum air galon mungkin gara  air galon kepapr sinar matahari  langsung  kebeli sama ibu mangkanya berubah rasa  pas gue minum guenya langsung muntah,fear
mungkin  allah mencubitku  ujiannya mungkin  allah sedang rindu rindu  rintihanku rindu  sujud panjangku rindu puji pujianku padanya    allah cemburu  aku lebih sayang  merindukanmu lelakiku,sadness
wah keren     mirip  d pakai baju koko sarung lebih keren d liaitukalia pakaianya diganti jadi,happy
    mengurus cuma aku jujur deg an takut panik   berhubungan sama biro keuangan  galaknya naujubile cuma  ngandelin modal nekatbuat berbicara   birokrasi sama sedikit telfon beberapa senior  aku anggap  tau segalanya    wkwk,fear
aku sayang banget sama    sama sayang banget  aku aku sama   dekat banget  selalu main bareng belajar bareng   kan  jadi sahabat rasa pacar jangan sedih dong banyak cara  selalu bersama   memiliki,love
kalau   mengurus anak  usah punya anak sih  allah kasihan banget gue  tega anak disiksa kayak gitu gue kalau  punya anak   gue sayang banget kenapasih  melakukan kekerasan padahal anak kan titipan allah  dijaga kalau salah  dikasih tau baik baik,sadness
kali  ku merasa cinta memaksaku  bicara haruskah ku menerima  kenyataanya berbeda  ku biarkan  semua  terjadi tetap   mungkinkah ku   memilikinya,sadness
aku  jadi takut bila hati aku  mula sayang someone takut ditinggalkan takut berharap takut berubah takut hadapi realita bila something bad happen pendek kata takut  benda   arah aku   tak bersama,fear
begini lo mas amalan nu misal tahlilan ziara kubur yasinan  bilang bid ah sesat sama kawan kawan terus  jawab kadang  dilawan balik disk,sadness
 sini tempat ternyaman melihat seberapa indah matahari terbenamtempat  butuh waktu sendiri,happy
samin racist  tua pikun   punya rasa  lupa statemenya melampui tuhan nggugu karsane priyonggo gonjak ganyuk ngelingsemi,anger
siapa sih   mengiler lihat duit umat  melimpah  mudah menumpuknya  orang  kuat imannya metro tempo co amp ketua baznas sebut bazis dki ilegal sandiaga uno beri penjelasan twitter impression true,happy
emosi gue berbalas mention sama sheungwanie,anger
bidadari  manusia idaman  udon pakai kasih sayang pulangnya bawa pulang madu erikacang  ku sayang semoga senyuman manismu semanis cintamu padaku,love
kok aku merinding sekaligus takut   takut kejebak sama imajinasi sendiri  diam diam ternyata  hidupku  kehadiran orang  km jelaskan   aku  sadar,fear
 kostan gue sering muncul gue sama teman gue selalu matikan  muncul   akhirnya  terakhir  bakar  sekarang  pernah muncul  takut banget sama  sumpah,fear
jangan takut negatif thinking  aka pernah kasih positif jadi tetap optimis  kalau  besok terjadi something  kamu  harapin tetap ingat tuhan  i love ,love
cewek  paling  suka dikasarin dibohongin dicueki  didatangi pas  butuhnya doang,sadness
 kira  saatnya beliau perlu learning experience dulu lah biar betul matang  jadi bupati wali kota gubernur baru capres wapres  usianya  muda indonesia   jadi coba,fear
abang gue takut setibanya ditelp sama pihak rumah sakit  apa kali yak  doctag gue cantumin nama no telepon  jadi kalau  sama gue   bakal  telepon,fear
laporan   mana min uang    transfer   kepotong juta  balikan  atm  aja  uangnya buat tambahan biaya pengobatan no laporan ,anger
dunia maya tadi lihat  ig ngeri euy videonya mana  ngedamprat ceweknya badannya gede gempal  diseruduk   melawan,fear
tibalah   penghujung persimpangan  penghujung jalan cinta  berdua terpaksa ku relakan tak daya ku halangkan  ku tahu cintamu bukan  milikku,sadness
happy annyversarry  pertama kalinya trsrah orang mau bilang apa aku  pdli   aku rasakan selama blan aku cukup bahagia sama km semuanya baik aja jangan  masalah iya iya sayang cemburu  orang  wajarkan  semoga   makin mngrti satu sama ,love
aku bukanlah  penjilat pantat zohri  kalian kalau  kalian merasa iri  takut akuanggap sih zhri  saudara ambilah  kalian jilatilah pantatnya  kali  habis berak kalau aku hiiiyyy ambilhah semuaa,anger
teringat dulu smnggu  kompre tiap malam menangis terus seminggu  ukmmpd menangis cemas takut  tau apa minder sama kawan sekarang doa  terjawab terima kasih yesusku,happy
kamu  kaget kan  gue  sayang sama lu gue  tak tau wkwk padahal gue baru  putus yekan  kamu tau sendiri  dekat  lama  sering tukar pikiran pendapat  gue mau sekarang  tukar perasaan,love
mak gregah lantas  bangkit  tempat duduk mematikan saluran wi fi  membayar kopi  tinggalkan kajen beralih  masjid sih mbah ronggo kusumo ngemplak kidul    belakang rumah  ikut kawan nabuh beduk,happy
menunggu penjelasan   bersangkutan dulu ndul   cc ndul daku takut men cc  kena semprot orang  mengaku paling dekil seantero tuiter,fear
c  episode  gue makin sayang  semua trainee kayak gue ngeharep  semua  debut    cuma lolos soalnya now i feel like they all deserve that,love
kamu memang dingin  kamu perhatian kamu keras denganmu aku diajarkan caranya jadi wanita   manja tetap tangguh ah sayang,love
gue benci hutang  jujur    lulus  jeratannya  senang sama dunia  kalau bisnis  pakai uang     tau laku berapa   mendahului allah bakal habis buat menutupi  bisnis,sadness
hem thailand   tuh kebetulan  suka wisata kuliner sih  ngeri  sana banyak   halal  malah  makan apa,fear
niat awal mau belanja online   tau ekspedisi  overload     lama banget sampainya mending batal   tiap hari gegana menunggu paketan,fear
kalau kemarin sih aku memang  pernh ngeplay video    takut   tidur yg terakhir by the way semoga   salah pilih jawaban  buat voting selanjutnya,fear
lepas pukul lima  tepi pelataran senja kamu beri kode lewat tatapan mata sempat aku mengira  cinta ternyata justru lara  engkau berkata minggu depan aku nikah datang ,sadness
reply im not robot fight for my way    cinta goblin   ingat kayaknya gue suka mewek terutama drama  ditinggal meninggal gitu memang cengeng,sadness
nah   aku  awal melihat step   heran gelas  kalau dicelup  air panas sama air dingin bergantian  pecah bagaimana kulit wajah  ngeri duluan jadi aku  pernah mencoba ,fear
membayangkan dirimu bercengkerama  wanita wanita cantik barusan lumayan memantik api kecemburuannya    disadari  mengerucutkan bibir  mengerutkan kening     tak menolak usapanmu  pipinya  melirikm,sadness
ganti penyedia aja micha  kamu gundul komplain  enggak ditanggepin  loss not yours,anger
ustad   bertanya    ustad  mengajari  jadi curiga   ulang video   tetap tertawa,happy
 kasusnya mang kosim  mbak vv   banyak  sesama perempuan   menganggap sexual harassment   ancaman malah justru  korban blaming  jadi semakin paham ternyata perempuan  jauh lebih julit jauh lebih judgemental  sesama perempuan,anger
 engkau menolak sebuah ketulusan janganlah kamu menolak   engkau menolak mungkin   senyum   diam menganggukkan kepala  seseungguhnya  tak marah  sedih  engkau buatnya sedih niscaya  sulit  datang ketulusan,sadness
ikut belajar  berlatih  keseharian militer ternyata banyak hikmahnya terutama masalah kedisiplinan  disiplin ibadah shalatnya tbm,happy
 taruh jari telunjuknya  jidatku mangkanya beli susu  diminum vitaminnya jangan kelewat kan ribet kalau mau jalan  tempat umum  kamunya baru jalan menit  kliyengan aku senyum senyum sayang heheu,love
terkadang apa  kamu dapati  miliki    orang   menginginkanya  apapun    semua beban   tanggung  seorang gantleman dialog dini hari,sadness
paling malas kalau  ngliat orang berbicara komen    kayak  benar suci atas  bawah  apes  kalau nyinyir jawabnya berhijrah  mudah kok cuma istiqomahnya  susah iyee pahamm intinya eneg  jilbab an kok musiman dulu kemane  mall clubbing curhatanpenuh sorry,anger
fyi  bapak  tadi ku temuin  stasiun   kondisi semua badannya dingin mukanya pucat sepertinya  makan  bawa kantong plastik  isinya cuma air minum ukurankecil,sadness
  mukanya haha kemarin kalau taehyung kan cuma   menang   jimin anjir haha tengil banget mukanya,happy
sebesar   makan anjing sebesar gitu mungkin   makan anak kecil   bilang ularnya kasihan    ditempat aman coba kalau  disana ngeri ,fear
fisik apa   kalian cari apa kalau kamu mati ditanya seberapa ganteng kamu  seberapa ganteng muka pacar lu menyedihkan sekali nasib ,anger
 bingung sama orang  bilang ganti presiden gue sih  fine selama memang  calon  lebih mumpuni  jokowi  kenyataanya memang    lucunya    bermain politik golongan justru malah ngusung prabowo  jelas sekuler,anger
kalau  lapar jam segini  jakarta gampang mencari makan  disini  makanan sisa buka   bersyukur  iya gue lapar sekarang,sadness
 sini tempat tumpahnya kasih sayang seorang ibu  masakan percayalah tiada masakan  paling sedap atas dunia nih  masakan  air tangan seorang ibu siapa setuju,love
kok sedih  baca  apa kabar ibu  cuma fokus urus anak  ibadah duit ngepas jadi   budget bahkan buat beli bedak doang badan melar  ngabisin makan anak  sayang uangnya kalau  dibuang  pantas dicintai suami,sadness
heads up warpaint nah  bandnya sih mbak t tadi   kalah kece walaupun lagu nya lebih ngepop  lebih mainstream   sebelumnya   bikin  kecean mbak  luntur gue suka banget sok good whiteout sama the stall,happy
jatuh cinta  hati  bikin sakit hati jatuh cinta  jiwa  bikin sakit jiwa uda apa  biasa  jangan berlebihan enggak baik,sadness
aku dikasih tau katanya kalbis  kayak praktikum nya kalau  salah sih  luar negeri  aku takut salah kalau mau coba tanya  ,fear
entah  jadi seram naik kereta listrik malam malam akibat cerita ibu kalau adik iparnya  pernah naik kereta listrik hantu kereta hantu gitu  st lenteng agung  st tebet    tahun  kereta listrik ber ac kayanya,fear
menyembuhkan sakit  mesti pakai obat  kayak gini  flu bersin demam order es krim tengah malam kalau anak kampus bilang  sih bm terpenuhi,happy
 raja  sultan  tergabung  forum silaturrahmi kraton nusantara merasa bangga  terharu mendapat undangan  presiden  istana   presiden benar memperhatikan budaya nusantara,happy
sok tahu sangat deh wkwk haha     mapin apa coba  orang wkwk,happy
baca cerita  memang kacau niat baca biar tidur malah jadi parno   tidur,fear
jangan main  sara   bermain  sara  mendekati tahun politik hampir    ujungnya konflik,anger
ahoker partai demokrasi indonesia perjuangan     pernah obyektif menilai prestasi  ahok selalu diklaim paling berprestasi penyesatan opini publik  jahat   sih,anger
weh kamu memang  penjahat apa   hati in eh hana  meminta nomer kamu  ,fear
 sok far    aneh sih kakak malah banyak  support justru lebih ngeri warganet  instagram sepertinya wkwk jangan dikunci sayang kakak,fear
gue bukan antrinya sih   menunggu tanda tangan wadek akademik  masyaallah banget yak   kalau elemen  tempat berurusan  dtng    bulan puasa datang telat pulang cepat hmmm,anger
 menyayanginya   hati hati   mau   utuh   mau melihatnya terluka semoga kamu merasakan apa   rasa kamu orang  paling aku sayang  ibu,love
cuma   gambarkan karakter anime   bilang sifatnya mirip gue  melihat matahari sore berdua  belakang sekolah gue  sekelepek kelepek  dulu,love
  namanya pertemanan   suka dukanya  disinilah  belajar  berproses bersama grumpytard minoruliciouces friendship goals,happy
  orang malah berlomba enggak sih jadi ambisius dhdkdjdj gue selalu kagum sama orang  punya keinginan keras  mencapai tujuan   artinya  yakin sama tujuannya    main sama mimpinya it s mesmerizing,happy
sebenarnya gue sayang   kali berpapasan,love
lihat begini doang masa aku deg an terus tiba tiba bahagia gitu apagga   dinamakan cinta cr i stole this from someone v,love
 hari i menangis terus tiap hari mata tambah sipit aj ud mau sebulan kematian jonghyun hati  rasanya hampa banget i miss kamu sok much tt tt tt,sadness
tunjukan barbuk dong kalau aparatur sipil negara  bermasalah   diganti sodorin klipingan koran  pantas disebut gubernur magang,anger
 biasa ignore blok sebuah bentuk pembiaran  kasus pelecehan seksual merasa langkah terbaik  diam seakan  diam pelaku   berbuat kayak   orang  such logic,sadness
selamat ulang tahun  bos  wartawan hebat  sangat membanggakan   kagumi wish kamu all the best pak ketua,happy
aku dulu menemukan instagram nya  pas   lihat camera  seram dah  tak tau pakai softlens  bagaimana  matanya  jadi gede banget,fear
buka puasa makan mujigae porsi berat alias segambreng balik  mujigae makan ayam geprek nasi barusan  makan mie rebus woiii semenjak puasa porsi makanqu tidaq terkontrol  baik,sadness
pacar  baik  pacar  menasihati kamu  pernah ngebentak   lemah lembut kasih sayang  tersenyum menatap mata kamu,love
min mau bertanya dong  jl a wahab syarani batu ampar balikpapan utara kok mati listrik yaaa padahal  jadwal pemeliharaan  besok lho,sadness
nah     ngerti   bayangkan mungkin sulit  melototi anggaran pendapatan  belanja daerah  gubernur lama  gubernur baru  rinci untung  bukan gubernurnya baik lama maupun  baru,fear
anjir  anak macam apa eike  mengidam ayam wah tinggal gofood  menitip kesiapapun tahun  mengerti kali teknologi kayak gmn   dimanjakan  ketulungan   cari perhatian orang tua  caranya bocah banget,anger
